17.681745839777967	15.151580859384515	20.3743906809597
10.084805766566772	20.03934558223889	27.582401737194903
13.736936234032797	10.297222257036413	21.923547378775382
14.625514334904302	14.413512325446183	16.600298451791836
10.37572906796107	11.659044476295003	24.44262989217765
18.259598271296674	20.295697044574	22.772532066148077
11.397005063965203	19.399112089595974	21.245879428580864
11.332000025327334	19.028483650672126	19.14455993567166
10.988866775230655	20.239800264193857	28.278580718120583
19.870225999533496	17.80516756979078	26.99542186523955
19.041768873737077	18.795581564398823	17.070287903558444
16.78605835499231	14.93991448596978	17.32746138937983
18.037616950734577	16.748813212672665	18.547839174257778
10.471323836223101	18.53633050580281	18.86973053517134
15.258610555992323	17.911772981787472	27.429071474508362
17.57839941645655	12.639459801319374	24.364123643397292
18.260617990077385	17.925746501514002	17.98994107565524
9.94203496814185	17.590325372525083	22.85638239963046
16.50012617197765	15.663690451795226	26.390021664052576
19.545605273037577	16.117677776747914	18.03178694217497
17.054692208786452	11.096998609764452	21.79411009859973
18.165146991558615	14.392152979376881	17.85331942520545
17.98570375429377	15.589590440222729	21.344328755933237
15.861896183870385	13.875276005360162	23.507509442057817
10.90879992160589	20.315115947312663	25.82689155860069
12.38987684476575	20.286899893961767	28.39661109471694
15.174401541579964	18.174962914526706	24.565821309620755
17.183515580832346	10.200123732110795	20.5510999136567
17.65471308452355	14.724634812658342	17.966188486968065
19.0974432379521	11.452485091550095	22.87895771697655
19.30606071430391	9.785486607337829	19.179229234440648
9.616791948264225	18.02353842402757	19.500636895208366
19.13732828892288	11.445393363956539	18.857017280120488
14.856570740184708	12.811107522067202	27.1876393030891
9.56472783493875	14.08760728368832	17.699523000857518
19.20845962088051	19.561100754488468	21.7050914756545
13.861723366417586	16.819668179661242	23.17199832126309
15.28944453724567	15.278477046416862	17.609033688926385
10.281052408872785	17.32956726345183	27.401086998691724
18.558136353049175	21.4873194973287	18.20501566061026
20.23787218993639	15.422696435179283	18.949739740915916
20.46284537029906	19.445289320353353	27.84081094667722
18.082608790547447	10.879236149588529	17.436879110000564
18.681100911893967	10.122351330050675	26.109418220175073
21.329426256176184	20.423248705903543	22.099971414414792
14.701214741859625	15.3125773297409	18.536706087235462
13.356197280064805	17.0459480388917	28.0062578358095
14.416425087224738	15.881580026335527	19.665108137103452
16.893478746557847	14.8726907137643	25.815656538464992
